N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,anomaly_score,Temperature-Humidity Index,Nutrient Balance Ratio,Water Availability Index,Photosynthesis Potential,Soil Fertility Index,Nutrient_Level,Soil_Moisture_Class,Frost_Risk_Level,Irrigation_Category,Urban_Proximity_Class_Near,Urban_Proximity_Class_Moderate,Urban_Proximity_Class_Remote
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,12.42564520814211,1,8.331382035209916,1.6188481905875185,354.4122650440536,4.604244357318449,1,19.445782112223,44.709602929505074,174.1325321968036,1,17.878096579777054,1,28.66960751257035,4.670057744410638,0.03134958254586928,21.34555047274947,0.010416666666666666,61.899291525699475,0.2451961373848645,147.33581943419037,1,0,1,1,False,True,False
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,23.85391520298036,3,10.91420755325355,6.582210559600574,383.6558901266551,5.141911660547071,1,12.013021075576331,55.28812326117611,71.14635494827195,1,13.838677336257652,1,82.1843321215376,4.846333105606398,0.047681715637014066,22.9143771964017,0.06741573033707865,45.03798466608625,0.4569325015529813,161.11323203047488,1,1,0,1,False,True,False
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,18.17458205825503,1,5.033648254900967,12.626350332662742,359.5798391529733,4.774294233544552,4,7.408240969762502,20.49833041058693,197.01038588191165,1,47.99200068890505,1,76.63054423243177,2.1472757581855224,0.020006735651784346,27.44120374560147,0.2736842105263158,61.256814220778516,0.16957232905777056,190.97176934178208,1,1,0,0,False,False,True
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,27.239878784955625,3,7.713445487347235,17.957789480430502,424.56985927529104,2.640648368077306,3,11.077811208845704,1.3882783884024752,190.9958625616827,1,32.70715018540253,2,29.943009023241,2.9319944311222508,0.06436311109415388,29.901674640262687,0.3375,51.62062018946894,0.43891205215152734,93.30290900539815,1,1,1,2,False,False,True
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,10.823293035205078,2,11.59108363300816,13.642393198423452,435.6870400495745,7.075779050429993,5,7.260945902198273,96.47567243717312,169.96024929949516,3,0.3017229802193766,3,93.134871817826,1.3093597087944175,0.02679813435832401,20.818504491731538,0.28421052631578947,52.837671184643554,0.48708565692198413,285.38975503400974,1,0,0,0,True,False,False
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,17.175231257937416,2,5.17609379355275,15.794662985790032,381.14090935232247,4.64800613414549,3,12.858562908312669,64.13971403172899,140.8788773030001,3,14.957078827033865,2,69.05478630822344,1.8626027002045924,0.0735344983102067,27.820334945449996,0.43373493975903615,62.601111420556194,0.2283470889563123,182.8215746097226,1,1,0,2,False,True,False
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,12.198484002327143,2,9.375924752895653,5.314282487556521,431.4329239524566,9.257502766645407,2,11.43564662120366,85.03701968702,77.22720703090002,2,9.91597761515346,3,23.202766540167563,1.5661748855474125,0.046784413906757916,17.69976683813411,0.18478260869565216,67.751518271629,0.2836164843359588,333.27009959923464,1,0,1,2,True,False,False
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,21.93074253051045,2,9.338218913966742,15.894693175649234,417.8201512929018,2.9999146111389887,1,18.83050325218484,95.76192763091352,143.38875839244855,2,30.88120133036454,1,17.357185947998268,3.608604475292253,0.06284098505945762,23.869456333325893,0.2736842105263158,42.86777437835731,0.4551979733775167,119.99658444555955,1,1,1,1,False,False,True
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,25.40139350951928,2,9.84026577450224,11.0558953227463,421.3787840402241,4.467365023408394,4,7.775680962849811,22.122644926632905,62.69417794902066,1,38.97688611275558,1,37.44007681099788,4.429394728511054,0.05155927723511877,24.837548518490546,0.20987654320987653,71.99602385666348,0.5385408006807725,144.4448024235381,1,1,2,0,False,False,True
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,17.550465980619173,2,6.314859914012473,14.217256882778148,445.6284929002302,4.812143582589716,5,6.683822556925545,36.93391893496096,63.76699357254688,3,47.88056179107724,2,24.826013565545317,4.434869732725675,0.05608133611470989,17.04335445718148,0.14893617021276595,40.22231811843342,0.14417456611647533,171.63312111236652,1,1,1,0,False,False,True
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas,22.27373568600596,3,5.166187890567446,9.00335836068982,430.1271861166221,2.1967021658099943,4,15.861791557723802,23.66893910420017,133.03865745152572,1,39.64311406859103,2,33.71741488288642,2.24516546428673,0.032238327994497995,27.276823871128546,0.5131578947368421,50.664822220204165,0.2789793144290043,83.47468230077979,1,1,2,0,False,False,True
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas,13.104249501878993,3,5.219498400600568,7.472620708452613,412.6576256157811,5.922931530035967,5,15.820638927473995,12.79322167212996,114.03875781083808,3,21.2593707708582,3,3.148601577688337,2.849916652467987,0.023828410330199,27.11052386082438,0.07317073170731707,56.95246946131529,0.2648672471784295,171.76501437104304,1,0,1,0,False,True,False
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,28.543974679479614,1,5.749932659220722,14.844315656536777,419.2572572546425,7.723628885147478,4,7.293167876359295,20.997756096630397,122.5474627948831,1,6.753621989008024,3,21.735943778693933,1.2429482971234576,0.03230462501841869,24.20030803872429,0.10256410256410256,76.34963780563572,0.24372826472765677,218.8361517458452,1,1,1,0,True,False,False
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,24.12416135291685,3,8.713087617708426,7.927732702496828,380.78784264011296,2.135078374743898,2,13.113106191625397,10.783436678327462,178.01525136395938,1,6.265937847329239,1,67.93701249328508,1.6069438208698967,0.04559618235817442,28.742042288012456,0.023255813953488372,55.588851307041786,0.46695457397477824,61.91727286757305,1,1,0,2,True,False,False
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,10.322210948495435,3,7.059986014422503,13.33196819792352,400.1695872722944,4.776103425362379,2,11.832189626695705,93.52162764747897,151.3597257104543,3,12.17537629126369,1,33.422666661530634,1.7682827063529336,0.06712344475554394,24.76332231002396,0.010638297872340425,51.337992383946805,0.29106768590823656,149.65124066135454,1,0,2,2,False,True,False
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas,17.63277578044524,2,11.686471231031726,17.271656472868653,429.1787060464478,8.252554374619912,1,13.38290733390726,50.241013265608416,130.2794538965753,3,27.94057497870949,2,31.461077411969065,3.3914565384880424,0.06672207458206719,17.012131606963706,0.17204301075268819,61.32536723631166,0.35297730515888903,297.0919574863168,1,1,1,1,False,True,False
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas,21.78762944612024,2,7.203048917853369,16.364504322227166,438.7993854986912,4.605787243763082,1,17.111194461001013,92.4468708392934,89.82692143137432,2,4.83770581399714,3,66.79908576974834,3.498975266547826,0.07561402645756748,26.261544815671165,0.22772277227722773,42.645109848284164,0.38306327961699177,188.83727699428636,1,1,0,1,True,False,False
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,16.034651062413694,2,7.597466618249813,18.09252224578785,444.4346372200027,7.488783633732893,4,17.358501503782144,54.96703957988509,56.246533803522006,2,30.48635653692184,1,7.968255405879954,4.676194814949666,0.047764652651477446,19.003320036229972,0.3516483516483517,69.89519199368958,0.24074506982822336,304.5438677718043,1,1,1,0,False,False,True
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas,18.13409503937096,2,8.048709457538177,18.90537272130784,389.1588407432497,3.605138801450135,2,12.660742406619894,74.66357885263196,108.7559752621434,3,20.76251157572252,2,7.519390059380438,1.8207839209388963,0.07282254421168832,26.646981675903852,0.34146341463414637,63.991461367559666,0.37579065467341466,130.98670978602158,1,1,1,2,False,True,False
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,20.869700420788323,1,11.27873115329217,11.28928954068938,413.7417849851939,1.6066560905842264,4,9.84355084929923,76.06371706901697,72.79471468140349,3,16.019638661857034,1,29.79462994817596,1.2732306639202835,0.0511066159512269,25.45610405629946,0.05813953488372093,58.22065432455182,0.5483617416221472,48.19968271752679,1,1,1,0,False,True,False
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas,17.446672583396285,1,6.58572281301667,15.862044290844464,430.8558823579834,1.2531178287238056,1,12.954481426575164,46.106829434966926,191.0977066975583,1,42.03829153320447,3,50.03302997550292,4.472393623152479,0.04042810656319329,28.463017888462005,0.3870967741935484,53.0263733983774,0.40257808103889664,53.4663606922157,1,1,2,1,False,False,True
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,20.8171208872756,1,7.202590149079941,19.57669843664285,431.8073292562947,9.127032084325588,4,8.615274134613157,19.48018064140652,126.89525398683388,3,25.428614916510373,2,32.5183729591195,1.6908366413663511,0.046718243705627494,18.34847309177109,0.011111111111111112,66.52258184109292,0.19051323136257195,273.81096252976766,1,1,1,0,False,True,False
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,22.31779011810577,2,9.738809435603242,5.283260675237964,416.8711573392968,8.618869860363159,1,17.582753674460637,14.167041069206675,142.36918200156327,2,11.960797835605552,1,87.35628684273347,4.7744718468283285,0.04487782818451436,17.724897310263618,0.2553191489361702,68.54647584267403,0.287940342588477,336.1359245541632,1,1,0,1,False,True,False
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas,28.584563960000423,1,10.665537972205671,7.90816136550053,449.9733068383365,7.890303208779609,6,11.063283449677373,88.478642925792,158.88715414329522,3,27.7935243892657,2,18.574318282464557,1.9606372188415877,0.03932599778948198,27.216309349749604,0.19767441860465115,58.770054362000295,0.6485039804871608,268.2703090985067,1,1,1,0,False,True,False
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas,26.79830410905741,2,8.064716971424067,2.894781351395226,389.7996774800895,4.357972695646012,3,16.179015307276543,63.00202390141784,196.08957382808669,2,18.919240268302406,1,83.59295911078948,3.785333202508487,0.06363097594477957,27.832816854678306,0.06756756756756757,56.76095638634018,0.4196842690175368,113.30729008679631,1,1,0,2,False,True,False
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,14.0764188625773,2,9.586080669881008,4.541020922155594,434.6159287482174,1.180529729765198,4,7.194281438495965,92.07260258801698,81.20702457685772,3,46.2466479291619,2,47.1327434243671,2.9088834859272543,0.04241627077963106,21.6898326649097,0.06172839506172839,66.40135231380411,0.40946946750644453,33.44834234334728,1,0,2,0,False,False,True
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,23.44738660801529,1,6.942108449147423,12.744894614392637,440.6651640687926,8.530714437243448,5,8.554081150991994,72.18538639341287,77.03901767446263,2,35.63747536716709,1,87.11738363584031,3.079811692737201,0.04169480430872874,28.083768728037022,0.3894736842105263,73.7329265556107,0.447621669097106,372.50786375963054,1,1,0,0,False,False,True
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas,24.55603787299254,3,7.928709300776811,17.28371263208555,430.5511399457309,4.7101012390866,4,15.877132841039671,36.83027364192885,79.52207931110493,2,38.34990097381099,1,37.78509354317292,3.574421346075017,0.07126664569610136,24.825735097232098,0.13829787234042554,65.96705820109477,0.41347996819730615,166.42357711439323,1,1,2,0,False,False,True
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas,23.026259523357037,3,11.97776724743307,3.047720747184952,358.1394668153906,4.953195631470677,1,16.953700794551743,11.35763771398871,185.09557951286305,3,44.26430368781096,2,58.31548680823973,4.696484639886428,0.033795310716274396,22.845965363910373,0.06896551724137931,64.21850507634993,0.4518992156970157,151.89799936510076,1,1,2,1,False,False,True
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,13.503443492069124,2,8.956100256436343,9.96051579769098,399.2849832833393,7.6608800139634,4,8.910023849945752,24.05886596717296,156.7035367746551,3,47.0830384392201,1,46.47125693275819,1.0819200898178427,0.04746446348540545,25.472410266902788,0.16,39.61645524444839,0.4569807094961127,293.66706720193037,1,0,2,0,False,False,True
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas,11.14442455105382,2,7.732339428681231,12.418490607253943,371.64069736070303,8.471443713043529,4,7.370538842074502,96.82422518944526,177.58432507769277,2,30.505387034970067,2,80.38203716999492,1.5086974737716083,0.057805371307333875,26.22282884002198,0.29411764705882354,39.31250543573767,0.3678712574871491,307.79578824058154,1,0,0,0,False,False,True
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas,10.861290327140908,1,7.987065028235585,4.231017063218074,412.5181946462031,3.3636210970702605,1,15.18864854160398,64.34425166024353,193.08952705065823,3,42.794490340410974,1,11.337315969987538,3.5986807495202764,0.0308922185362428,21.09049592806677,0.34,65.29362295899864,0.2761675206049026,149.12053530344824,1,0,1,1,False,False,True
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas,19.13500094602272,3,7.570002919107106,0.0746485003517061,419.39940794905766,8.411286778320967,4,11.465456695130468,13.776235633911782,73.0235131968403,1,43.02771042008818,3,94.36784942325365,4.306364157586762,0.019146153864034288,28.019349780134476,0.19801980198019803,57.8695842422159,0.447335329332018,336.4514711328387,1,1,0,0,False,False,True
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,21.01508297367535,3,6.768425907113386,9.176459109960591,449.69232699515175,7.076989479594747,6,17.75523553220434,19.468981782557083,103.31310870234512,2,44.83432482297855,3,59.968533694020245,4.000572971014442,0.04817497147389449,23.97590893094494,0.330188679245283,73.84487841157275,0.3176771598066272,330.2595090477549,1,1,2,0,False,False,True
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,16.436343351656625,3,6.522948074585463,16.700265064937216,411.3675615941386,5.54518954498311,4,7.815381712558966,2.2772659267670026,190.3058554769988,2,48.64671607512711,2,75.10612756838738,2.7556172750462204,0.05828471974405003,22.19019504236164,0.14,47.01363705615964,0.2166793320247146,208.8688061943638,1,1,0,0,False,False,True
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,20.27335682184806,3,10.90993435886678,2.838905560239753,354.6416284368445,9.65905136443818,5,17.967089587263132,26.90585215624942,140.79218594993338,3,47.38884126310429,1,39.18615519181036,1.699460049023381,0.04003290646843327,28.215149444733008,0.35294117647058826,44.33154811529364,0.5474847508583663,441.09667897601025,1,1,2,0,False,False,True
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas,18.77264635408146,1,6.184451405558974,1.6341812203629846,436.4578901391969,9.835521220839937,4,5.575001624572456,20.416296545625023,87.47150540588083,1,0.2636957763911929,2,43.23573745712835,1.7124943520961442,0.0191046571159601,19.244406985352768,0.07291666666666667,70.46770571785702,0.1633177084107904,334.40772150855787,1,1,2,0,True,False,False
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas,29.57944517574392,2,11.51368180516924,19.164810724013684,360.36853014280257,5.197559446172972,2,8.641981225225265,45.60880989017204,189.57989571154047,2,17.280263379839646,1,51.97521725244837,2.4190333319256627,0.06029084660645223,18.738662994570824,0.27884615384615385,79.44174252302074,0.30384722690811533,228.69261563161078,1,1,2,2,False,True,False
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas,15.639245965487603,1,9.900521595873464,7.846074262170555,369.9352933596119,6.501549941814209,3,16.21358945528566,18.80517726955916,141.99022831768212,3,4.307914033775656,3,36.17365135573761,4.159844989748362,0.07579525955956185,25.910705338310493,0.36585365853658536,65.62811742584132,0.42186185209019134,240.55734784712573,1,1,2,2,True,False,False
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,16.830723829140045,2,8.064456103666004,14.995786516977065,402.8282569976896,2.988959952750694,2,13.25523101909122,51.96817848874,90.76441502130152,2,45.35493942118649,2,43.351612328802126,4.092615972442488,0.06351799150544496,29.362442946781982,0.21978021978021978,59.74966603039803,0.4801271233036842,109.59519826752543,1,1,2,2,False,False,True
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas,24.70216545099768,3,5.038039970731716,6.990036156706598,355.5609497016683,8.029519026462346,5,13.501224634817897,13.998744811462306,143.4011115741675,2,18.44668106360808,2,47.07600971836663,2.6667848452473466,0.08348995865741232,21.013906297330294,0.2345679012345679,59.629037475698375,0.09600550546516626,264.97412787325743,1,1,2,0,False,True,False
3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas,22.86168392964897,2,8.234082262241294,9.89160977209436,382.7144182317677,7.981198589257493,2,5.949172376027609,54.14434451312184,139.15722806348896,3,36.29989532340239,2,71.78533469383129,4.075655368623673,0.06908250438370744,22.079843762475047,0.0375,46.23692774075427,0.2952006234501214,218.1527614397048,1,1,0,2,False,False,True
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,28.352043418526467,2,6.335672726847935,10.356971283633287,432.4522558730647,6.762815881966644,2,12.225756717426703,7.194244291984974,198.9523482048007,1,25.692980204792786,2,43.14961762999783,2.9985365943971094,0.07700243971179177,28.046923586215595,0.05154639175257732,72.62552852296852,0.31595335851460693,227.68146802621035,1,1,2,2,False,True,False
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,17.990852893646625,1,11.778976062056287,14.04392735660482,446.24268330153006,2.289837129881322,3,8.797810485292596,45.8892218288413,56.359224984718416,1,24.52575928744191,3,14.782124127234065,1.03974778899105,0.019840747176418372,17.830288750866817,0.056179775280898875,54.55489825555263,0.3842497363398543,70.98495102632099,1,1,1,2,False,True,False
37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas,16.244048200372607,1,5.22703179719752,18.67227158942889,406.2782932567569,3.959330534853915,5,17.36801145167252,77.78734720869814,110.35238385794996,1,39.60405652491491,1,5.988386194081663,3.492891658754013,0.04657742065730319,26.488309151992798,0.3894736842105263,68.22710119026083,0.20014004868780055,172.89076668862094,1,1,1,0,False,False,True
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas,24.11837034334575,3,7.102052572222014,0.5626128041366352,430.9584213685999,8.345998421077478,6,9.078079062885616,52.15080048409772,139.96582279338912,1,22.076318465169432,1,26.803205066647998,2.608225250711364,0.04410616014426838,18.456086150123046,0.10714285714285714,58.05124910034202,0.19958552912451868,255.94395157970936,1,1,1,0,False,True,False
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,22.7039820593924,3,10.274899268364786,16.330875299203804,433.6716738575575,1.8557467592590504,2,7.703686401967665,6.418773604403083,82.76020645587563,1,9.879507351223287,1,92.15642855353462,4.943149790517502,0.008304882246199963,30.801730304155484,0.22727272727272727,56.35068142157467,0.7030453310168292,66.18830108023946,1,1,0,2,True,False,False
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,15.507253104127388,2,7.2470653756572,10.040611032245842,390.4098123071718,9.65620240561114,5,19.95366295593367,4.524194101428525,186.50269846897783,1,36.47228811737156,2,33.079290146763306,3.6378899378599066,0.04537207752392569,25.439058154667357,0.3875,63.22679714288917,0.3358255373406438,354.06075487240844,1,1,2,0,False,False,True
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,17.245111131009196,1,8.165665517651437,8.146610467999624,419.5958786727825,6.55541426532938,5,14.58621345194688,56.25917128842318,169.9866401927882,3,12.784041583855805,2,18.494558229034357,2.422677311419732,0.05545623019433721,31.028399306096276,0.0,42.553797431706435,0.517595864821609,198.8475660483245,1,1,1,0,False,True,False
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,14.239629393797188,2,5.930180890564917,0.3248488720541087,365.33510349048817,9.241203703454987,4,14.985989553566508,7.08997334441298,152.6189142347218,2,30.12338303044293,3,69.92512908037837,4.359632779679584,0.06927797282950077,26.77885005414262,0.23333333333333334,55.94287575565802,0.20651122637574582,338.8441357933495,1,0,0,0,False,False,True
13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas,22.880546308604025,2,10.942878186363426,11.94264163464223,377.9078667834244,4.319519021245091,1,5.808709625178518,10.447275840691262,164.89638779262273,2,47.36814043081315,1,54.498712379347936,4.155442907950057,0.04464607531639353,24.806802235395445,0.1511627906976744,69.28931153602281,0.5282191306265227,141.1042880273396,1,1,2,1,False,False,True
27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas,13.65159806700084,2,5.6186189868997465,13.443017448466223,417.7584060263794,2.3631330629197542,5,10.684600526814688,22.685509955830096,100.93672057870154,1,19.134547378924243,1,92.25768325692162,1.0725564482426455,0.07170094612679123,22.4501362175631,0.28421052631578947,37.143495948900586,0.17602253597271234,95.31303353776343,1,0,0,0,False,True,False
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,27.40851176067615,1,8.759670980455972,11.85254992025726,375.4562826339831,9.07797299695461,6,19.27734323436708,32.49741574149822,182.5901243624268,1,49.99204584876098,2,57.48010280073774,2.839896353124249,0.04479093070001294,20.15318207256818,0.29896907216494845,67.9638961524733,0.26989937414897797,378.2488748731087,1,1,2,0,False,False,True
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,10.044198588370408,2,6.377857918574554,3.218027096446643,446.6280797311101,2.637351437067509,4,11.72858308485769,36.90087272519592,135.44257158631348,2,7.623885438312506,3,99.47926374120914,4.0160719335812285,0.0435660575975888,17.372085489877474,0.056179775280898875,53.642107731859284,0.15690186411113582,81.75789454909278,1,0,0,0,True,False,False
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,22.228344391082477,2,11.059069571589204,0.8361363364353247,434.4837652511268,4.856109122076338,6,5.835193338661812,95.82393263241204,129.86446070526964,1,27.98568197948805,2,26.73617442073441,3.5114350324178925,0.06268390588997408,24.91562395614807,0.5064935064935064,65.18324220375773,0.6025879133706368,186.150849679593,1,1,1,0,False,True,False
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,14.745659861885434,1,7.799059646503258,16.392485963873817,383.4980328160074,2.885249036019889,4,19.017045553917093,94.787859176463,70.48868534896987,3,46.021443014509984,1,92.1035165368812,3.2821039336808853,0.020117044319962196,29.58455465870498,0.27848101265822783,64.59226184331979,0.410854365137253,96.17496786732963,1,0,0,0,False,False,True
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas,14.667143323270045,1,7.980615549339858,19.375729406783694,399.1437576006446,5.367992171646964,3,14.535549974353454,29.90132929887428,90.34594853642264,1,11.247155565094152,2,37.70033450106457,4.291225983403853,0.08691677649125151,20.19701736219251,0.22784810126582278,51.31522968628903,0.2383152120354728,171.77574949270286,1,0,2,2,False,True,False
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,29.525719559895617,3,7.761819565680114,13.384859539509122,394.2821505911681,2.045314014442968,1,6.455915043750408,44.78452809132213,77.95457635828373,2,15.685464265680038,2,81.01769731017642,4.6962984511536,0.05484430513952698,21.139559841155677,0.3939393939393939,68.57480539192693,0.2398851228453857,93.40267332622886,1,1,0,1,False,True,False
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,11.99450787833964,2,9.72952489364852,10.08290175539778,378.2325483923352,4.519431539600638,2,13.24111529061029,76.03519712258641,104.24454508478487,3,46.41671992721479,1,31.291135751010167,2.0864030250017445,0.05683916378718601,24.84412243830767,0.13541666666666666,62.066113844837744,0.45631628284983766,162.69953542562297,1,0,1,2,False,False,True
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas,16.833088612854667,1,9.719712245085152,9.207350550530762,386.8054235053354,6.415453096399448,2,10.810086805519596,7.863461668268989,79.9700454526329,1,16.15480066483172,2,44.31711482019029,2.104668243475422,0.0790939456278556,26.628874242234247,0.28125,61.404768228998265,0.48631555517915165,260.8950925869109,1,1,2,2,False,True,False
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,24.337247163015935,2,10.219375584757374,15.565935564870816,433.5296174197556,1.3092660917145955,4,8.62793459163246,16.60671766059567,138.38235925906838,2,22.816533471634827,3,85.12215475327716,2.5847038450746616,0.06531261740223021,22.208563080619246,0.2988505747126437,49.79070850411115,0.46922755360030965,48.879267424011566,1,1,0,0,False,True,False
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,16.046434214997014,3,7.916642599503468,4.124644356944147,419.7175571666999,8.183942202302532,6,11.023266218165512,10.228139129492131,74.41770991767802,3,24.758953684551503,2,60.62679941083644,1.5024540826707704,0.05572324591980227,19.925987607996678,0.3194444444444444,66.79367737049792,0.23697768536269515,256.43018900547935,1,1,2,0,False,True,False
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,25.892655539610168,1,9.452703344933475,18.47207847725167,447.0072833307881,7.461516330190708,5,18.598596923480105,13.034343145125735,148.0183145382528,1,35.58946778266804,1,56.25389543240924,1.2198366650308894,0.019475289098917825,17.884467165051024,0.0449438202247191,62.84381767772712,0.2962692864286067,228.8198341258484,1,1,2,0,False,False,True
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,14.831856249968643,1,7.841199551983227,14.694132912947095,422.6342923059257,6.620653760993394,5,16.097174434644288,15.733637607200937,114.74736875201228,2,13.659378242123916,3,79.09846833731524,1.4890945348193356,0.07452290012718404,17.95407576886681,0.22988505747126436,64.57625783497805,0.20591278253389647,233.9297662217666,1,0,0,0,False,True,False
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas,29.64027199573485,1,11.529502570846835,1.8110511924700123,422.38957962672725,4.903695084345505,5,16.58398431298572,38.58947571034705,74.88790175286982,1,29.066355612598223,2,83.29311073762507,3.2489262863574075,0.06173845994059035,20.831061756903505,0.07608695652173914,49.772311265014395,0.4407768021472935,160.18737275528648,1,1,0,0,False,True,False
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,13.452076748075058,2,10.431872591375136,9.009049731989796,362.067983606727,5.062420687881043,5,15.528392114933308,97.4830464490651,109.0676714935862,3,8.510428342517063,3,89.59571333514829,2.867079515996433,0.0531434462703233,31.642495720123136,0.20481927710843373,46.79729831365254,0.5918350535181595,167.0598827000744,1,0,0,0,True,False,False
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas,19.729388147239103,1,7.796798422648668,19.78073427327339,372.6995336955436,2.580833583452166,3,17.939963291311606,82.34839540424883,167.53660060263786,1,26.267010197691675,1,7.047671970007851,3.158771072163165,0.051979633079461074,27.044349146764652,0.39325842696629215,73.25266179306738,0.3246648527050236,105.8141769215388,1,1,1,2,False,True,False
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,11.165825145074,1,6.4850700400982495,2.729360502483018,413.4459209944144,2.042361929768016,3,8.332613524276688,85.29931509617745,140.4591296447267,3,43.30828590240738,1,8.4472925798584,4.18667506021106,0.04282747697846423,24.862468174753527,0.11578947368421053,59.5365816015518,0.28301817514520305,71.48266754188056,1,0,1,2,False,False,True
